# HJD mag emag
5.633739635000000271e+04 1.236599999999999966e+01 7.000000000000000146e-03
5.633739674999999988e+04 1.235299999999999976e+01 7.000000000000000146e-03
5.633739714999999705e+04 1.236200000000000010e+01 7.000000000000000146e-03
5.633839345000000321e+04 1.241000000000000014e+01 7.000000000000000146e-03
5.633839764999999898e+04 1.242800000000000082e+01 7.000000000000000146e-03
5.633839805999999953e+04 1.242399999999999949e+01 7.000000000000000146e-03
5.633939418999999907e+04 1.235699999999999932e+01 7.000000000000000146e-03
5.633939936000000307e+04 1.238599999999999923e+01 8.000000000000000167e-03
5.633939977000000363e+04 1.237599999999999945e+01 8.000000000000000167e-03
5.634039755000000150e+04 1.236899999999999977e+01 7.000000000000000146e-03
5.634040005999999994e+04 1.236899999999999977e+01 8.000000000000000167e-03
5.634040047000000050e+04 1.236400000000000077e+01 8.000000000000000167e-03
5.634139813999999751e+04 1.241600000000000037e+01 7.000000000000000146e-03
5.634339888000000064e+04 1.238499999999999979e+01 7.000000000000000146e-03
5.634340135000000009e+04 1.238599999999999923e+01 7.000000000000000146e-03
5.634340176000000065e+04 1.238599999999999923e+01 7.000000000000000146e-03
5.634439959000000090e+04 1.241399999999999970e+01 8.000000000000000167e-03
5.634440207999999984e+04 1.241699999999999982e+01 8.000000000000000167e-03
5.634440249000000040e+04 1.241999999999999993e+01 8.999999999999999320e-03
5.634540009000000282e+04 1.238599999999999923e+01 7.000000000000000146e-03
5.634540252000000328e+04 1.238400000000000034e+01 8.000000000000000167e-03
5.634540292999999656e+04 1.238400000000000034e+01 8.000000000000000167e-03
5.634640015000000130e+04 1.237700000000000067e+01 7.000000000000000146e-03
5.634640254999999888e+04 1.237199999999999989e+01 8.000000000000000167e-03
5.634640295000000333e+04 1.239000000000000057e+01 8.000000000000000167e-03
5.634739783999999781e+04 1.237400000000000055e+01 7.000000000000000146e-03
5.634740032000000065e+04 1.239199999999999946e+01 7.000000000000000146e-03
5.634740073000000120e+04 1.237899999999999956e+01 7.000000000000000146e-03
5.634840129999999772e+04 1.242800000000000082e+01 8.000000000000000167e-03
5.634940127999999822e+04 1.238700000000000045e+01 8.999999999999999320e-03
5.634940361999999732e+04 1.239000000000000057e+01 8.999999999999999320e-03
5.634940402999999787e+04 1.240000000000000036e+01 1.000000000000000021e-02
5.635140269999999873e+04 1.243299999999999983e+01 8.999999999999999320e-03
5.635140501999999833e+04 1.242300000000000004e+01 1.000000000000000021e-02
5.635140542999999889e+04 1.241799999999999926e+01 1.000000000000000021e-02
5.635240265999999974e+04 1.237700000000000067e+01 1.000000000000000021e-02
5.635240494999999646e+04 1.238899999999999935e+01 1.000000000000000021e-02
5.635240535999999702e+04 1.240399999999999991e+01 1.000000000000000021e-02
5.635340340999999898e+04 1.235699999999999932e+01 1.000000000000000021e-02
5.635340570999999909e+04 1.235500000000000043e+01 1.000000000000000021e-02
5.635340611000000354e+04 1.233600000000000030e+01 1.099999999999999936e-02
5.635440338000000338e+04 1.242699999999999960e+01 8.000000000000000167e-03
5.635440572999999858e+04 1.242999999999999972e+01 8.999999999999999320e-03
5.635440615000000253e+04 1.242500000000000071e+01 8.999999999999999320e-03
5.635540406000000075e+04 1.237899999999999956e+01 8.000000000000000167e-03
5.635540641000000323e+04 1.238299999999999912e+01 8.000000000000000167e-03
5.635540681999999651e+04 1.238000000000000078e+01 8.999999999999999320e-03
5.635640409999999974e+04 1.237100000000000044e+01 8.000000000000000167e-03
5.635640643999999884e+04 1.235399999999999920e+01 8.000000000000000167e-03
5.635640684000000329e+04 1.235899999999999999e+01 8.000000000000000167e-03
5.635740477000000101e+04 1.241799999999999926e+01 8.000000000000000167e-03
5.635740712999999960e+04 1.242699999999999960e+01 8.000000000000000167e-03
5.635740752999999677e+04 1.242699999999999960e+01 8.999999999999999320e-03
5.636040552000000025e+04 1.238700000000000045e+01 1.200000000000000025e-02
5.636040783999999985e+04 1.239600000000000080e+01 1.299999999999999940e-02
5.636040823999999702e+04 1.239700000000000024e+01 1.200000000000000025e-02
5.636140589000000182e+04 1.236299999999999955e+01 7.000000000000000146e-03
5.636140815999999904e+04 1.238400000000000034e+01 8.000000000000000167e-03
5.636140856000000349e+04 1.236599999999999966e+01 8.000000000000000167e-03
5.636240608999999677e+04 1.240900000000000070e+01 7.000000000000000146e-03
5.636240843000000314e+04 1.241200000000000081e+01 8.000000000000000167e-03
5.636240883000000031e+04 1.240900000000000070e+01 8.000000000000000167e-03
5.636340879999999743e+04 1.237299999999999933e+01 8.999999999999999320e-03
5.636340920999999798e+04 1.237299999999999933e+01 8.000000000000000167e-03
5.636440952999999718e+04 1.239400000000000013e+01 8.999999999999999320e-03
5.636440993000000162e+04 1.241300000000000026e+01 8.999999999999999320e-03
5.636640690000000177e+04 1.236299999999999955e+01 8.000000000000000167e-03
5.647995921999999700e+04 1.241699999999999982e+01 8.000000000000000167e-03
5.648095921000000089e+04 1.243299999999999983e+01 8.000000000000000167e-03
5.648095960999999807e+04 1.241799999999999926e+01 8.000000000000000167e-03
5.648295986999999877e+04 1.243399999999999928e+01 8.000000000000000167e-03
5.648296027999999933e+04 1.241300000000000026e+01 8.000000000000000167e-03
5.648396003000000201e+04 1.241799999999999926e+01 8.000000000000000167e-03
5.648396042999999918e+04 1.239400000000000013e+01 8.000000000000000167e-03
5.648495977999999741e+04 1.245299999999999940e+01 8.000000000000000167e-03
5.648496016999999847e+04 1.243699999999999939e+01 8.000000000000000167e-03
5.648596052000000054e+04 1.242500000000000071e+01 8.000000000000000167e-03
5.648596091000000160e+04 1.241499999999999915e+01 8.000000000000000167e-03
5.648696371999999974e+04 1.237700000000000067e+01 8.000000000000000167e-03
5.648696411000000080e+04 1.236700000000000088e+01 8.000000000000000167e-03
5.648796411000000080e+04 1.242699999999999960e+01 8.000000000000000167e-03
5.648796450000000186e+04 1.245100000000000051e+01 8.000000000000000167e-03
5.648896499999999651e+04 1.240799999999999947e+01 8.999999999999999320e-03
5.648896538999999757e+04 1.240199999999999925e+01 8.999999999999999320e-03
5.648996515999999974e+04 1.238000000000000078e+01 8.999999999999999320e-03
5.648996557000000030e+04 1.236999999999999922e+01 8.999999999999999320e-03
5.649096538999999757e+04 1.244200000000000017e+01 8.999999999999999320e-03
5.649096579000000202e+04 1.244400000000000084e+01 8.999999999999999320e-03
5.649196551000000181e+04 1.236599999999999966e+01 1.000000000000000021e-02
5.649196590999999898e+04 1.238899999999999935e+01 1.000000000000000021e-02
5.649396635000000242e+04 1.244699999999999918e+01 1.000000000000000021e-02
5.649396676000000298e+04 1.243500000000000050e+01 1.000000000000000021e-02
5.649496631999999954e+04 1.240499999999999936e+01 1.000000000000000021e-02
5.649496671999999671e+04 1.241600000000000037e+01 1.000000000000000021e-02
5.649696637999999803e+04 1.241499999999999915e+01 8.000000000000000167e-03
5.649696676999999909e+04 1.242500000000000071e+01 8.000000000000000167e-03
5.649796661999999924e+04 1.242300000000000004e+01 8.000000000000000167e-03
5.649796702999999980e+04 1.242999999999999972e+01 8.000000000000000167e-03
5.650096676999999909e+04 1.242900000000000027e+01 8.999999999999999320e-03
5.650096717999999964e+04 1.244200000000000017e+01 8.999999999999999320e-03
5.650196755999999732e+04 1.239899999999999913e+01 8.999999999999999320e-03
5.650196796000000177e+04 1.240099999999999980e+01 8.999999999999999320e-03
5.650296721999999863e+04 1.236599999999999966e+01 8.999999999999999320e-03
5.650296762999999919e+04 1.237700000000000067e+01 8.999999999999999320e-03
5.650502909000000363e+04 1.238700000000000045e+01 8.999999999999999320e-03
5.650502947999999742e+04 1.240700000000000003e+01 8.999999999999999320e-03
5.650596783999999752e+04 1.238299999999999912e+01 8.999999999999999320e-03
5.650596822999999858e+04 1.237899999999999956e+01 8.999999999999999320e-03
5.650696807000000263e+04 1.246299999999999919e+01 8.999999999999999320e-03
5.650696846999999980e+04 1.243299999999999983e+01 8.999999999999999320e-03
5.650796803999999975e+04 1.240799999999999947e+01 8.999999999999999320e-03
5.650796845000000030e+04 1.241499999999999915e+01 8.999999999999999320e-03
5.650896708999999828e+04 1.238299999999999912e+01 8.999999999999999320e-03
5.650896749000000273e+04 1.239100000000000001e+01 8.999999999999999320e-03
5.650996734000000288e+04 1.246499999999999986e+01 8.999999999999999320e-03
5.650996772999999666e+04 1.244299999999999962e+01 8.999999999999999320e-03
5.651096770000000106e+04 1.239700000000000024e+01 8.999999999999999320e-03
5.651096809999999823e+04 1.240199999999999925e+01 8.999999999999999320e-03
5.651196759000000020e+04 1.237500000000000000e+01 8.999999999999999320e-03
5.651196798999999737e+04 1.238000000000000078e+01 8.999999999999999320e-03
5.651296757999999681e+04 1.242300000000000004e+01 8.999999999999999320e-03
5.651296798999999737e+04 1.241300000000000026e+01 8.999999999999999320e-03
5.651396787999999651e+04 1.241999999999999993e+01 8.999999999999999320e-03
5.651396828000000096e+04 1.242099999999999937e+01 8.999999999999999320e-03
5.651496596000000136e+04 1.240199999999999925e+01 8.999999999999999320e-03
5.651496635000000242e+04 1.237299999999999933e+01 8.999999999999999320e-03
5.651596641999999702e+04 1.241000000000000014e+01 8.999999999999999320e-03
5.651596682000000146e+04 1.240399999999999991e+01 8.999999999999999320e-03
5.651696663999999873e+04 1.247600000000000087e+01 1.000000000000000021e-02
5.651696704000000318e+04 1.244800000000000040e+01 8.999999999999999320e-03
5.651796669999999722e+04 1.239499999999999957e+01 1.000000000000000021e-02
5.651796708999999828e+04 1.239000000000000057e+01 8.999999999999999320e-03
5.651896693999999843e+04 1.239199999999999946e+01 8.999999999999999320e-03
5.651896734999999899e+04 1.238899999999999935e+01 8.999999999999999320e-03
5.651996738000000187e+04 1.247100000000000009e+01 1.000000000000000021e-02
5.651996777999999904e+04 1.246599999999999930e+01 1.000000000000000021e-02
5.652096704999999929e+04 1.239600000000000080e+01 1.000000000000000021e-02
5.652096744999999646e+04 1.239499999999999957e+01 1.000000000000000021e-02
5.652196884000000136e+04 1.238499999999999979e+01 1.000000000000000021e-02
5.652196927000000142e+04 1.237500000000000000e+01 1.000000000000000021e-02
5.652296815999999671e+04 1.245100000000000051e+01 1.099999999999999936e-02
5.652296856000000116e+04 1.246000000000000085e+01 1.099999999999999936e-02
5.652400175999999919e+04 1.240099999999999980e+01 1.099999999999999936e-02
5.652400215999999637e+04 1.243099999999999916e+01 1.099999999999999936e-02
5.652496891999999934e+04 1.236700000000000088e+01 1.099999999999999936e-02
5.652496932999999990e+04 1.238100000000000023e+01 1.099999999999999936e-02
5.653197054000000207e+04 1.239199999999999946e+01 6.000000000000000125e-03
5.653197095000000263e+04 1.238599999999999923e+01 6.000000000000000125e-03
5.653497022000000288e+04 1.236299999999999955e+01 6.000000000000000125e-03
5.653497063000000344e+04 1.237400000000000055e+01 6.000000000000000125e-03
5.653597097000000213e+04 1.244400000000000084e+01 6.000000000000000125e-03
5.653597136999999930e+04 1.245199999999999996e+01 6.000000000000000125e-03
5.653697088000000076e+04 1.238599999999999923e+01 6.000000000000000125e-03
5.653697127000000182e+04 1.236800000000000033e+01 6.000000000000000125e-03
5.653797082999999839e+04 1.235599999999999987e+01 7.000000000000000146e-03
5.653797123999999894e+04 1.237599999999999945e+01 6.000000000000000125e-03
5.653897155999999814e+04 1.244699999999999918e+01 6.000000000000000125e-03
5.653897196000000258e+04 1.247000000000000064e+01 6.000000000000000125e-03
5.653997119999999995e+04 1.237800000000000011e+01 6.000000000000000125e-03
5.653997159999999712e+04 1.239000000000000057e+01 6.000000000000000125e-03
5.654097159000000102e+04 1.238100000000000023e+01 6.000000000000000125e-03
5.654097198000000208e+04 1.236599999999999966e+01 6.000000000000000125e-03
5.654197206000000006e+04 1.243800000000000061e+01 6.000000000000000125e-03
5.654197245000000112e+04 1.242399999999999949e+01 6.000000000000000125e-03
5.654297215000000142e+04 1.236599999999999966e+01 6.000000000000000125e-03
5.654297256000000198e+04 1.239400000000000013e+01 6.000000000000000125e-03
5.654397245000000112e+04 1.237899999999999956e+01 7.000000000000000146e-03
5.654397284999999829e+04 1.234900000000000020e+01 7.000000000000000146e-03
5.654597252999999910e+04 1.239499999999999957e+01 8.000000000000000167e-03
5.654597293999999965e+04 1.240900000000000070e+01 8.000000000000000167e-03
5.654697265000000334e+04 1.237100000000000044e+01 7.000000000000000146e-03
5.654697305999999662e+04 1.236999999999999922e+01 7.000000000000000146e-03
5.654897133000000031e+04 1.216999999999999993e+01 3.300000000000000155e-02
5.654897174000000086e+04 1.250000000000000000e+01 2.000000000000000042e-02
5.654997000999999727e+04 1.237800000000000011e+01 8.000000000000000167e-03
5.654997043999999732e+04 1.236899999999999977e+01 7.000000000000000146e-03
5.655098537000000215e+04 1.238700000000000045e+01 7.000000000000000146e-03
5.655098580000000220e+04 1.236500000000000021e+01 7.000000000000000146e-03
5.655597134999999980e+04 1.235100000000000087e+01 8.000000000000000167e-03
5.655597174999999697e+04 1.234800000000000075e+01 8.000000000000000167e-03
5.668639235999999801e+04 1.243800000000000061e+01 8.999999999999999320e-03
5.668639276999999856e+04 1.244899999999999984e+01 8.999999999999999320e-03
5.668739368000000104e+04 1.234299999999999997e+01 1.400000000000000029e-02
5.668739409999999771e+04 1.234999999999999964e+01 1.200000000000000025e-02
5.668839428999999654e+04 1.239899999999999913e+01 1.000000000000000021e-02
5.668839469999999710e+04 1.238199999999999967e+01 1.000000000000000021e-02
5.668939433000000281e+04 1.241999999999999993e+01 1.099999999999999936e-02
5.668939472999999998e+04 1.242500000000000071e+01 1.099999999999999936e-02
5.669039519999999902e+04 1.237400000000000055e+01 1.099999999999999936e-02
5.669039560999999958e+04 1.236700000000000088e+01 1.099999999999999936e-02
5.669139504999999917e+04 1.234600000000000009e+01 1.099999999999999936e-02
5.669139545000000362e+04 1.235699999999999932e+01 1.099999999999999936e-02
5.669239583000000130e+04 1.241900000000000048e+01 1.000000000000000021e-02
5.669239624000000185e+04 1.242600000000000016e+01 1.099999999999999936e-02
5.669339669000000140e+04 1.218500000000000050e+01 4.200000000000000261e-02
5.669339708999999857e+04 1.247100000000000009e+01 5.899999999999999689e-02
5.669439708999999857e+04 1.233500000000000085e+01 1.000000000000000021e-02
5.669439749999999913e+04 1.235899999999999999e+01 1.099999999999999936e-02
5.669539731000000029e+04 1.244699999999999918e+01 1.000000000000000021e-02
5.669539772000000085e+04 1.244599999999999973e+01 1.000000000000000021e-02
5.669739519999999902e+04 1.232699999999999996e+01 1.000000000000000021e-02
5.669739560999999958e+04 1.234200000000000053e+01 1.000000000000000021e-02
5.669839762999999948e+04 1.245599999999999952e+01 8.999999999999999320e-03
5.669839802999999665e+04 1.243900000000000006e+01 8.999999999999999320e-03
5.669939839999999822e+04 1.240700000000000003e+01 8.999999999999999320e-03
5.669939880999999878e+04 1.239499999999999957e+01 8.999999999999999320e-03
5.670039837000000261e+04 1.235100000000000087e+01 8.999999999999999320e-03
5.670039878000000317e+04 1.234699999999999953e+01 8.999999999999999320e-03
5.670139908999999898e+04 1.240499999999999936e+01 8.999999999999999320e-03
5.670139949999999953e+04 1.241399999999999970e+01 8.999999999999999320e-03
5.670239977000000363e+04 1.243200000000000038e+01 8.999999999999999320e-03
5.670240019000000029e+04 1.241200000000000081e+01 1.000000000000000021e-02
5.670339985999999772e+04 1.234800000000000075e+01 8.999999999999999320e-03
5.670340026999999827e+04 1.234500000000000064e+01 1.000000000000000021e-02
5.670440043999999762e+04 1.238199999999999967e+01 1.000000000000000021e-02
5.670440084000000206e+04 1.238000000000000078e+01 1.000000000000000021e-02
5.670540118999999686e+04 1.242099999999999937e+01 1.000000000000000021e-02
5.670540159999999742e+04 1.241600000000000037e+01 1.000000000000000021e-02
5.670640116000000125e+04 1.237299999999999933e+01 1.000000000000000021e-02
5.670640155999999843e+04 1.236299999999999955e+01 1.000000000000000021e-02
5.670740189000000100e+04 1.235399999999999920e+01 1.000000000000000021e-02
5.670740228999999817e+04 1.235699999999999932e+01 1.000000000000000021e-02
5.670840185000000201e+04 1.240799999999999947e+01 1.000000000000000021e-02
5.670840226000000257e+04 1.242399999999999949e+01 1.000000000000000021e-02
5.670940254999999888e+04 1.238799999999999990e+01 8.999999999999999320e-03
5.670940295000000333e+04 1.240199999999999925e+01 8.999999999999999320e-03
5.671040325000000303e+04 1.234399999999999942e+01 8.999999999999999320e-03
5.671040366999999969e+04 1.234299999999999997e+01 8.999999999999999320e-03
5.671140333000000101e+04 1.242699999999999960e+01 1.000000000000000021e-02
5.671140374000000156e+04 1.244500000000000028e+01 1.000000000000000021e-02
5.671240391999999702e+04 1.240000000000000036e+01 1.000000000000000021e-02
5.671240432999999757e+04 1.241000000000000014e+01 1.000000000000000021e-02
5.671340394999999990e+04 1.233699999999999974e+01 8.999999999999999320e-03
5.671340434999999707e+04 1.234600000000000009e+01 8.999999999999999320e-03
5.671440460999999777e+04 1.243800000000000061e+01 8.999999999999999320e-03
5.671440501000000222e+04 1.243500000000000050e+01 1.000000000000000021e-02
5.671540462999999727e+04 1.243900000000000006e+01 8.999999999999999320e-03
5.671540503000000172e+04 1.241699999999999982e+01 1.000000000000000021e-02
5.671640529000000242e+04 1.235200000000000031e+01 8.999999999999999320e-03
5.671640570999999909e+04 1.235699999999999932e+01 1.000000000000000021e-02
5.671740600999999879e+04 1.241099999999999959e+01 1.200000000000000025e-02
5.671740641999999934e+04 1.242099999999999937e+01 1.200000000000000025e-02
5.671840604000000167e+04 1.244800000000000040e+01 1.099999999999999936e-02
5.671840645999999833e+04 1.244999999999999929e+01 1.099999999999999936e-02
5.671940677999999753e+04 1.235899999999999999e+01 1.000000000000000021e-02
5.671940718999999808e+04 1.237400000000000055e+01 1.000000000000000021e-02
5.672040568999999959e+04 1.239799999999999969e+01 8.999999999999999320e-03
5.672040610000000015e+04 1.239000000000000057e+01 8.999999999999999320e-03
5.672140572000000247e+04 1.243299999999999983e+01 8.999999999999999320e-03
5.672140613000000303e+04 1.243099999999999916e+01 8.999999999999999320e-03
5.672240636999999697e+04 1.238299999999999912e+01 8.999999999999999320e-03
5.672240677999999753e+04 1.237800000000000011e+01 8.999999999999999320e-03
5.672340638000000035e+04 1.238000000000000078e+01 8.999999999999999320e-03
5.672340677999999753e+04 1.238299999999999912e+01 8.999999999999999320e-03
5.672440544000000227e+04 1.243599999999999994e+01 8.999999999999999320e-03
5.672440583999999944e+04 1.244500000000000028e+01 8.999999999999999320e-03
5.672540542000000278e+04 1.239199999999999946e+01 8.999999999999999320e-03
5.672540581999999995e+04 1.239300000000000068e+01 8.999999999999999320e-03
5.672640604000000167e+04 1.236400000000000077e+01 8.999999999999999320e-03
5.672640645000000222e+04 1.234800000000000075e+01 8.999999999999999320e-03
5.672740613000000303e+04 1.243099999999999916e+01 8.999999999999999320e-03
5.672740654999999970e+04 1.241999999999999993e+01 8.999999999999999320e-03
5.672840604000000167e+04 1.242600000000000016e+01 8.999999999999999320e-03
5.672840645999999833e+04 1.240099999999999980e+01 8.999999999999999320e-03
5.672940957000000344e+04 1.233300000000000018e+01 1.000000000000000021e-02
5.672940997999999672e+04 1.235100000000000087e+01 1.000000000000000021e-02
5.673241096999999718e+04 1.235399999999999920e+01 1.200000000000000025e-02
5.673241137999999773e+04 1.235999999999999943e+01 1.200000000000000025e-02
5.673341094000000157e+04 1.240600000000000058e+01 1.299999999999999940e-02
5.673341133999999875e+04 1.239400000000000013e+01 1.400000000000000029e-02
5.673441098000000056e+04 1.243999999999999950e+01 1.299999999999999940e-02
5.673441139999999723e+04 1.244999999999999929e+01 1.400000000000000029e-02
5.673541163000000233e+04 1.236299999999999955e+01 1.400000000000000029e-02
5.673541204000000289e+04 1.235999999999999943e+01 1.299999999999999940e-02
5.673641169999999693e+04 1.234600000000000009e+01 1.400000000000000029e-02
5.673641210999999748e+04 1.236500000000000021e+01 1.299999999999999940e-02
5.673741240000000107e+04 1.245100000000000051e+01 1.299999999999999940e-02
5.673741279999999824e+04 1.244299999999999962e+01 1.299999999999999940e-02
5.673841234999999870e+04 1.237700000000000067e+01 1.200000000000000025e-02
5.673841277000000264e+04 1.236800000000000033e+01 1.299999999999999940e-02
5.673941236000000208e+04 1.236800000000000033e+01 1.099999999999999936e-02
5.673941277000000264e+04 1.237500000000000000e+01 1.099999999999999936e-02
5.674041309999999794e+04 1.241999999999999993e+01 1.200000000000000025e-02
5.674041350999999850e+04 1.240799999999999947e+01 1.299999999999999940e-02
5.674141309000000183e+04 1.241499999999999915e+01 1.099999999999999936e-02
5.674141350000000239e+04 1.240099999999999980e+01 1.099999999999999936e-02
5.674241307999999844e+04 1.233699999999999974e+01 1.099999999999999936e-02
5.674241350000000239e+04 1.235200000000000031e+01 1.099999999999999936e-02
5.674341373000000021e+04 1.244599999999999973e+01 1.200000000000000025e-02
5.674341412999999739e+04 1.244599999999999973e+01 1.200000000000000025e-02
5.674441096000000107e+04 1.241900000000000048e+01 1.000000000000000021e-02
5.674441137000000163e+04 1.241099999999999959e+01 1.000000000000000021e-02
5.674540817999999854e+04 1.234500000000000064e+01 8.999999999999999320e-03
5.674540858999999909e+04 1.235899999999999999e+01 8.999999999999999320e-03
5.674640821999999753e+04 1.241600000000000037e+01 8.999999999999999320e-03
5.674640862999999808e+04 1.241999999999999993e+01 8.999999999999999320e-03
5.674740883999999642e+04 1.241600000000000037e+01 8.999999999999999320e-03
5.674740926000000036e+04 1.241999999999999993e+01 8.999999999999999320e-03
5.674840879999999743e+04 1.237800000000000011e+01 8.999999999999999320e-03
5.674840920000000187e+04 1.235899999999999999e+01 8.999999999999999320e-03
5.674940877999999793e+04 1.238599999999999923e+01 1.000000000000000021e-02
5.674940918999999849e+04 1.241099999999999959e+01 1.000000000000000021e-02
5.675040946999999869e+04 1.244400000000000084e+01 8.999999999999999320e-03
5.675040987000000314e+04 1.242699999999999960e+01 1.000000000000000021e-02
5.675140950000000157e+04 1.235500000000000043e+01 8.999999999999999320e-03
5.675140991000000213e+04 1.233900000000000041e+01 8.999999999999999320e-03
5.675240948999999819e+04 1.234800000000000075e+01 1.000000000000000021e-02
5.675240991000000213e+04 1.236500000000000021e+01 1.000000000000000021e-02
5.675541019000000233e+04 1.229599999999999937e+01 1.099999999999999936e-02
5.675541060000000289e+04 1.230400000000000027e+01 1.099999999999999936e-02
5.675641088000000309e+04 1.245500000000000007e+01 3.599999999999999728e-02
5.675641129999999976e+04 1.238000000000000078e+01 3.400000000000000244e-02
5.675741086000000359e+04 1.238100000000000023e+01 2.699999999999999969e-02
5.675741126999999688e+04 1.240199999999999925e+01 2.500000000000000139e-02
5.675841088999999920e+04 1.237500000000000000e+01 8.999999999999999320e-03
5.675841129999999976e+04 1.233900000000000041e+01 8.999999999999999320e-03
5.675940813000000344e+04 1.242999999999999972e+01 8.999999999999999320e-03
5.675940853000000061e+04 1.243399999999999928e+01 8.999999999999999320e-03
5.676040881999999692e+04 1.241399999999999970e+01 1.000000000000000021e-02
5.676040924000000086e+04 1.242600000000000016e+01 8.999999999999999320e-03
5.676140883000000031e+04 1.235800000000000054e+01 1.000000000000000021e-02
5.676140924999999697e+04 1.235200000000000031e+01 1.000000000000000021e-02
5.676240881000000081e+04 1.239799999999999969e+01 2.400000000000000050e-02
5.676240922000000137e+04 1.241300000000000026e+01 2.100000000000000130e-02
5.676340877000000182e+04 1.241200000000000081e+01 1.499999999999999944e-02
5.676340918000000238e+04 1.241099999999999959e+01 1.600000000000000033e-02
5.676440939999999682e+04 1.233000000000000007e+01 1.400000000000000029e-02
5.676440980000000127e+04 1.237599999999999945e+01 1.400000000000000029e-02
5.676541215999999986e+04 1.241499999999999915e+01 1.400000000000000029e-02
5.676541257999999652e+04 1.239799999999999969e+01 1.400000000000000029e-02
5.676641288999999961e+04 1.243699999999999939e+01 1.200000000000000025e-02
5.676641330000000016e+04 1.239499999999999957e+01 1.299999999999999940e-02
5.676741287000000011e+04 1.240399999999999991e+01 1.400000000000000029e-02
5.676741328999999678e+04 1.236800000000000033e+01 1.299999999999999940e-02
5.676841294999999809e+04 1.238400000000000034e+01 1.299999999999999940e-02
5.676841337000000203e+04 1.239300000000000068e+01 1.299999999999999940e-02
5.676941361000000325e+04 1.240000000000000036e+01 1.200000000000000025e-02
5.676941401999999653e+04 1.242600000000000016e+01 1.200000000000000025e-02
5.677041365999999834e+04 1.239199999999999946e+01 1.200000000000000025e-02
5.677041406999999890e+04 1.238599999999999923e+01 1.200000000000000025e-02
5.677141361000000325e+04 1.236899999999999977e+01 1.200000000000000025e-02
5.677141402999999991e+04 1.237199999999999989e+01 1.200000000000000025e-02
5.677241423999999824e+04 1.239100000000000001e+01 1.200000000000000025e-02
5.677241464000000269e+04 1.238799999999999990e+01 1.200000000000000025e-02
5.677341431000000011e+04 1.241900000000000048e+01 1.200000000000000025e-02
5.677341470999999729e+04 1.239300000000000068e+01 1.200000000000000025e-02
5.677441511999999784e+04 1.233099999999999952e+01 1.099999999999999936e-02
5.677441552000000229e+04 1.238000000000000078e+01 1.099999999999999936e-02
5.677541505999999936e+04 1.241699999999999982e+01 1.200000000000000025e-02
5.677541545999999653e+04 1.238799999999999990e+01 1.099999999999999936e-02
5.677641505000000325e+04 1.241300000000000026e+01 1.200000000000000025e-02
5.677641545000000042e+04 1.240600000000000058e+01 1.200000000000000025e-02
5.677741567000000214e+04 1.234399999999999942e+01 1.299999999999999940e-02
5.677741608000000269e+04 1.232900000000000063e+01 1.200000000000000025e-02
5.677841565999999875e+04 1.240499999999999936e+01 1.299999999999999940e-02
5.677841608000000269e+04 1.242300000000000004e+01 1.200000000000000025e-02
5.677941573000000062e+04 1.241799999999999926e+01 1.200000000000000025e-02
5.677941614999999729e+04 1.242500000000000071e+01 1.200000000000000025e-02
5.678041642000000138e+04 1.234099999999999930e+01 1.600000000000000033e-02
5.678041683999999805e+04 1.232699999999999996e+01 1.600000000000000033e-02
5.678341711000000214e+04 1.231799999999999962e+01 1.899999999999999953e-02
5.678341750999999931e+04 1.233999999999999986e+01 1.499999999999999944e-02
5.678441717999999673e+04 1.236200000000000010e+01 1.600000000000000033e-02
5.678441758999999729e+04 1.237299999999999933e+01 1.600000000000000033e-02
5.678498668999999791e+04 1.244200000000000017e+01 8.999999999999999320e-03
5.678498709000000235e+04 1.243399999999999928e+01 8.999999999999999320e-03
5.678598956999999791e+04 1.245899999999999963e+01 1.000000000000000021e-02
5.678598997000000236e+04 1.244800000000000040e+01 1.000000000000000021e-02
5.678698773000000074e+04 1.239499999999999957e+01 1.000000000000000021e-02
5.678698814000000129e+04 1.240199999999999925e+01 1.000000000000000021e-02
5.678798752999999851e+04 1.243999999999999950e+01 1.000000000000000021e-02
5.678798793999999907e+04 1.243200000000000038e+01 1.000000000000000021e-02
5.678898752000000241e+04 1.241000000000000014e+01 1.099999999999999936e-02
5.678898793000000296e+04 1.241099999999999959e+01 1.099999999999999936e-02
5.678998593999999866e+04 1.236200000000000010e+01 3.599999999999999728e-02
5.679198498999999720e+04 1.241000000000000014e+01 1.200000000000000025e-02
5.679198539000000164e+04 1.238700000000000045e+01 1.299999999999999940e-02
5.679298457000000053e+04 1.237500000000000000e+01 1.000000000000000021e-02
5.679298498000000109e+04 1.238299999999999912e+01 1.000000000000000021e-02
5.679398438999999780e+04 1.237800000000000011e+01 8.999999999999999320e-03
5.679398477999999886e+04 1.239400000000000013e+01 8.000000000000000167e-03
5.679498346000000311e+04 1.239000000000000057e+01 8.999999999999999320e-03
5.679498386999999639e+04 1.237899999999999956e+01 8.999999999999999320e-03
5.679698350000000210e+04 1.236999999999999922e+01 8.999999999999999320e-03
5.679698389999999927e+04 1.238499999999999979e+01 8.999999999999999320e-03
5.679798301999999967e+04 1.238700000000000045e+01 8.999999999999999320e-03
5.679798343000000023e+04 1.238899999999999935e+01 8.999999999999999320e-03
5.680398253000000113e+04 1.239100000000000001e+01 8.000000000000000167e-03
