# MJD,Non_Corr_Flux,Corr_Flux,Eflux,Telescope
5.791799771399980091e+04,9.946778120471154727e-01,1.005584780444007453e+00,1.238013034628442956e-02,4.000000000000000000e+00
5.791799782999979652e+04,9.907152095787072899e-01,9.688105733651976026e-01,1.213370395759408825e-02,4.000000000000000000e+00
5.791799793400010094e+04,9.963713481454363752e-01,9.845274909026474619e-01,1.216481933675078383e-02,4.000000000000000000e+00
5.791799803799999790e+04,9.984750804369136867e-01,9.860169688461984938e-01,1.222974006431416273e-02,4.000000000000000000e+00
5.791799815399989893e+04,1.011048595882558798e+00,9.780405689605623509e-01,1.228552570379857004e-02,4.000000000000000000e+00
5.791799826999990182e+04,1.015769645101287644e+00,9.925841924221975310e-01,1.278195614414826854e-02,4.000000000000000000e+00
5.791799837400019896e+04,9.455933958659598071e-01,9.725333777219926645e-01,1.282514791704467486e-02,4.000000000000000000e+00
5.791799849000009999e+04,9.955118417455818269e-01,9.786419844423366321e-01,1.293827010260761509e-02,4.000000000000000000e+00
5.791799859399999696e+04,9.897265722357915241e-01,1.003641736135468365e+00,1.292439203910047095e-02,4.000000000000000000e+00
5.791799870900020323e+04,1.049257374830312228e+00,9.943078512031912064e-01,1.269034052199749518e-02,4.000000000000000000e+00
5.791799881399980222e+04,1.029971553910983717e+00,9.707890541558600317e-01,1.248195144126401646e-02,4.000000000000000000e+00
5.791799891800009937e+04,1.074219001964258569e+00,9.919625014751974890e-01,1.269994446811074755e-02,4.000000000000000000e+00
5.791799903400010226e+04,1.053698666381750026e+00,9.794392887189982133e-01,1.248181602793442882e-02,4.000000000000000000e+00
5.791799913799999922e+04,1.051998765991170259e+00,9.598541040072122721e-01,1.244008198223835356e-02,4.000000000000000000e+00
5.791799924199980160e+04,1.023743672198213162e+00,1.026235102921657871e+00,1.288147547592534588e-02,4.000000000000000000e+00
5.791799935799979721e+04,1.039577402017269891e+00,1.004959294741950337e+00,1.266945248790721755e-02,4.000000000000000000e+00
5.791799947300000349e+04,1.033013579026746509e+00,9.852722333966695833e-01,1.254261659705926610e-02,4.000000000000000000e+00
5.791799957800009724e+04,1.054213152882765181e+00,9.894075254234593331e-01,1.253581131271346190e-02,4.000000000000000000e+00
5.791799969300020166e+04,1.015456281377673076e+00,1.013371472460210754e+00,1.265378078844982615e-02,4.000000000000000000e+00
5.791799979700009862e+04,9.898332318902486326e-01,1.007910692388773954e+00,1.254095472059086648e-02,4.000000000000000000e+00
5.791799990200019965e+04,1.045153382383995577e+00,1.018790703180078916e+00,1.271772044671409807e-02,4.000000000000000000e+00
5.791800001699989662e+04,9.673090041120137039e-01,9.866369509348532629e-01,1.245986411577151322e-02,4.000000000000000000e+00
5.791800012199999765e+04,9.658018442748227406e-01,9.813172521019934980e-01,1.240366009251057770e-02,4.000000000000000000e+00
5.791800022599990189e+04,1.036121845402994346e+00,9.504128350017034821e-01,1.218206062297923740e-02,4.000000000000000000e+00
5.791800034099999903e+04,1.060073627777784466e+00,9.727857500452645745e-01,1.237063523771565754e-02,4.000000000000000000e+00
5.791800044600010006e+04,1.052783889423706265e+00,9.822624514035948051e-01,1.255739563951440395e-02,4.000000000000000000e+00
5.791800056099979702e+04,1.054728862031402370e+00,9.823511176769393893e-01,1.250680806389941474e-02,4.000000000000000000e+00
5.791800066599999991e+04,1.036214416976291242e+00,1.010079411652905268e+00,1.272141332573406211e-02,4.000000000000000000e+00
5.791800076999980229e+04,1.043514361280591274e+00,9.724304592286705518e-01,1.237348729045686241e-02,4.000000000000000000e+00
5.791800088500000129e+04,1.022399975446960374e+00,9.813642677234823974e-01,1.262685036670579096e-02,4.000000000000000000e+00
5.791800099000010232e+04,1.036538959963487105e+00,9.952074348339521315e-01,1.273587100281455171e-02,4.000000000000000000e+00
5.791800110499979928e+04,1.060080462347067876e+00,9.909840268571830091e-01,1.264251336273943850e-02,4.000000000000000000e+00
5.791800120900009642e+04,1.061182380225789368e+00,9.898012891377456768e-01,1.260643070130789724e-02,4.000000000000000000e+00
5.791800132500009931e+04,1.050815403663933445e+00,9.841119954688509752e-01,1.246765179260071743e-02,4.000000000000000000e+00
5.791800142899990169e+04,1.078146135080293888e+00,9.929485776692662524e-01,1.229497572267231227e-02,4.000000000000000000e+00
5.791800153400000272e+04,1.138188073085539376e+00,9.821443547458530432e-01,1.228755276573306916e-02,4.000000000000000000e+00
5.791800164900020172e+04,1.121198299453732394e+00,1.006022098601807802e+00,1.245868268160977947e-02,4.000000000000000000e+00
5.791800175300009869e+04,1.089860293533891911e+00,9.847452800778907500e-01,1.210073818989189885e-02,4.000000000000000000e+00
5.791800186899999972e+04,1.012516316201579558e+00,1.006210746010266721e+00,1.233830711999647604e-02,4.000000000000000000e+00
5.791800197299989668e+04,9.946200973979636428e-01,9.764472394478148631e-01,1.198719778210304357e-02,4.000000000000000000e+00
5.791800207799999771e+04,9.725887245533646475e-01,9.932555562757008349e-01,1.201986180180498499e-02,4.000000000000000000e+00
5.791800219300019671e+04,1.039025079271549634e+00,9.785368530346292282e-01,1.187720834470200500e-02,4.000000000000000000e+00
5.791800229699999909e+04,1.041527713544044165e+00,9.911222606047689343e-01,1.185028247208863746e-02,4.000000000000000000e+00
5.791800241300000198e+04,1.006863112676852356e+00,9.787066392635694889e-01,1.167484824862907375e-02,4.000000000000000000e+00
5.791800251699979708e+04,1.034508421402286160e+00,9.684246254522405062e-01,1.167410468406446938e-02,4.000000000000000000e+00
5.791800262199989811e+04,1.031443944202403706e+00,9.845188002356315415e-01,1.177697500970290023e-02,4.000000000000000000e+00
5.791800273700009711e+04,9.584503722269771542e-01,9.767226378896598504e-01,1.166125675669764730e-02,4.000000000000000000e+00
5.791800284100000135e+04,9.466321070017688077e-01,9.942562311205799253e-01,1.181530982235778383e-02,4.000000000000000000e+00
5.791800295699990238e+04,9.799033229012202861e-01,9.726089496754993791e-01,1.157539547793540874e-02,4.000000000000000000e+00
5.791800306099979935e+04,9.843066753045670580e-01,9.491482814579458305e-01,1.151760097499385585e-02,4.000000000000000000e+00
5.791800317700020241e+04,9.830699712336155027e-01,9.759382648446304209e-01,1.179463814262713892e-02,4.000000000000000000e+00
5.791800328100009938e+04,1.001153869774002558e+00,9.842809527244791301e-01,1.182079602803556145e-02,4.000000000000000000e+00
5.791800338499990175e+04,9.715573248317004307e-01,9.656256667832722185e-01,1.184518194088943037e-02,4.000000000000000000e+00
5.791800350099989737e+04,1.027139025752209056e+00,9.822147464331739686e-01,1.189961602074501336e-02,4.000000000000000000e+00
5.791800360500020179e+04,1.071827339066561136e+00,9.722557793457764497e-01,1.168111418134984598e-02,4.000000000000000000e+00
5.791800765600010345e+04,1.054803665654901579e+00,1.041814604859152560e+00,1.204274143458713454e-02,4.000000000000000000e+00
5.791800776000000042e+04,1.110331933353512879e+00,1.035001318589483521e+00,1.207798154293684111e-02,4.000000000000000000e+00
5.791800787599990144e+04,9.416060285675514896e-01,1.036867554206582831e+00,1.229153810586418143e-02,4.000000000000000000e+00
5.791800798000019859e+04,9.876130737862774955e-01,1.039465562080496674e+00,1.216375197803088240e-02,4.000000000000000000e+00
5.791800808400010283e+04,1.027353797013878411e+00,1.020104864221168306e+00,1.202893867339431544e-02,4.000000000000000000e+00
5.791800819999999658e+04,1.016834868732425790e+00,1.050875187930461419e+00,1.207858709828048792e-02,4.000000000000000000e+00
5.791800830399990082e+04,1.031043124220486273e+00,1.037737687796447927e+00,1.207553876142967650e-02,4.000000000000000000e+00
5.791800841999989643e+04,1.016108373713622504e+00,1.014156859084055728e+00,1.204339338248494769e-02,4.000000000000000000e+00
5.791800852400020085e+04,1.002607226104366367e+00,1.021600596097891778e+00,1.202593938032097375e-02,4.000000000000000000e+00
5.791800864000010188e+04,1.029269800328268092e+00,1.017119032913040622e+00,1.202124480964334753e-02,4.000000000000000000e+00
5.791800874399999884e+04,1.056357281795839542e+00,1.026495308676502516e+00,1.230285533481109521e-02,4.000000000000000000e+00
5.791800884799990308e+04,1.028867929973970252e+00,1.049722954712974277e+00,1.215489205005405859e-02,4.000000000000000000e+00
5.791800896399979683e+04,1.005273028048745854e+00,1.010420805961339319e+00,1.166382989302322537e-02,4.000000000000000000e+00
5.791800906800010125e+04,1.022837001466117002e+00,9.897266795679652285e-01,1.156524996807023475e-02,4.000000000000000000e+00
5.791800918400009687e+04,1.001330005753239272e+00,1.011447502623159744e+00,1.167013773525531033e-02,4.000000000000000000e+00
5.791800928799989924e+04,1.044617339530550471e+00,1.011278273565394237e+00,1.172807607914721703e-02,4.000000000000000000e+00
5.791800939199980348e+04,9.983610528862155720e-01,9.902933736422142585e-01,1.152802583097095948e-02,4.000000000000000000e+00
5.791800950800019928e+04,9.672154615609569461e-01,1.018936981473633763e+00,1.163126417500504571e-02,4.000000000000000000e+00
5.791800961200010352e+04,9.869319994172456312e-01,1.030573885559884051e+00,1.171826354702803184e-02,4.000000000000000000e+00
5.791800972799999727e+04,1.011736994448893423e+00,1.039093574957949295e+00,1.181316351698423125e-02,4.000000000000000000e+00
5.791800983199990151e+04,9.906513378676679027e-01,9.950863167067283133e-01,1.150018366918667198e-02,4.000000000000000000e+00
5.791800993600019865e+04,9.911423434056770843e-01,1.005948340477220038e+00,1.170470001757848919e-02,4.000000000000000000e+00
5.791801005200020154e+04,9.869238184694792970e-01,1.034264583654822545e+00,1.183590346371408801e-02,4.000000000000000000e+00
5.791801015599999664e+04,1.002941565446022087e+00,1.011490730158583595e+00,1.172336931004010381e-02,4.000000000000000000e+00
5.791801025999990088e+04,1.003840770553897421e+00,9.955280756334710102e-01,1.161867922436224040e-02,4.000000000000000000e+00
5.791801037599989650e+04,1.055515050812352085e+00,1.008727256240830927e+00,1.167372766090022870e-02,4.000000000000000000e+00
5.791801048000020091e+04,1.036972478794007557e+00,1.042619594940676020e+00,1.189783019441484173e-02,4.000000000000000000e+00
5.791801059600010194e+04,1.027769275015059991e+00,1.001436874672788857e+00,1.162101111898936057e-02,4.000000000000000000e+00
5.791801069999999891e+04,9.625303456636031818e-01,1.028154980217838910e+00,1.188703937450274854e-02,4.000000000000000000e+00
5.791801081599989993e+04,1.013310237552561999e+00,1.037742228778455233e+00,1.212065130258912528e-02,4.000000000000000000e+00
5.791801091999979690e+04,9.693335184026178331e-01,9.913801782637260418e-01,1.178876819389862614e-02,4.000000000000000000e+00
5.791801102400010132e+04,1.083007914431586949e+00,1.011617489192061070e+00,1.200394264438461346e-02,4.000000000000000000e+00
5.791801114000009693e+04,1.090575232407640538e+00,1.015535958882218814e+00,1.191801228588541296e-02,4.000000000000000000e+00
5.791801124399989931e+04,1.081253759188912200e+00,1.010996165072976183e+00,1.180498913455708607e-02,4.000000000000000000e+00
5.791897409000000334e+04,1.009946919466247817e+00,9.952859361628626500e-01,6.638604028875522839e-03,5.000000000000000000e+00
5.791897447000000102e+04,1.023053979036442795e+00,1.008824807869171947e+00,6.724759624572958748e-03,5.000000000000000000e+00
5.791997389999999723e+04,1.022112145296903751e+00,1.029730041613875491e+00,6.499452365656958885e-03,5.000000000000000000e+00
5.791997428999999829e+04,9.556493062058676324e-01,1.014786546240511456e+00,6.404375171303216749e-03,5.000000000000000000e+00
5.792097394999999960e+04,9.582935142478826718e-01,1.000183450311543876e+00,6.493468904713632639e-03,5.000000000000000000e+00
5.792097434000000067e+04,9.960899282459959592e-01,9.973679055853457154e-01,6.475551552208235265e-03,5.000000000000000000e+00
5.792324563999986276e+04,9.764988445842869291e-01,1.010795816047252327e+00,1.842391433893432462e-02,2.000000000000000000e+00
5.792497480999999971e+04,9.842344200412321831e-01,9.806019668560926883e-01,6.369080897687393224e-03,5.000000000000000000e+00
5.792497520000000077e+04,9.574112996408409293e-01,9.842779185716968859e-01,6.392588735305274397e-03,5.000000000000000000e+00
5.792697475999999733e+04,9.591765417789135384e-01,1.019834949790558554e+00,7.503583368810014947e-03,5.000000000000000000e+00
5.792697514999999839e+04,9.933414290026263416e-01,1.011284741434186563e+00,6.511435833153700857e-03,5.000000000000000000e+00
5.792797520999999688e+04,1.008088240920844703e+00,9.843676581398813630e-01,6.333981129502115441e-03,5.000000000000000000e+00
5.792797559000000183e+04,9.942567517262818066e-01,1.001022190904569342e+00,6.439865028201788473e-03,5.000000000000000000e+00
5.792896925999999803e+04,9.842344200412321831e-01,1.015766499535121881e+00,7.678364278297687001e-03,5.000000000000000000e+00
5.792896964000000298e+04,9.707302175388006216e-01,1.023610018599668381e+00,7.735149504693105207e-03,5.000000000000000000e+00
5.792996949999999924e+04,9.770089650795312775e-01,1.014634739021770038e+00,7.387010428749285484e-03,5.000000000000000000e+00
5.792996989999999641e+04,9.574112996408409293e-01,1.017427114991132253e+00,7.407449717780627448e-03,5.000000000000000000e+00
5.793096987999999692e+04,9.788103407214108209e-01,9.838751824769509380e-01,6.328150003036063856e-03,5.000000000000000000e+00
5.793097026999999798e+04,9.951729178816760557e-01,9.903246765834592402e-01,7.278949597357019588e-03,5.000000000000000000e+00
5.793196990999999980e+04,1.004381139517435795e+00,1.011402634069234807e+00,6.730956210274276034e-03,5.000000000000000000e+00
5.793197028999999748e+04,9.970077835971449254e-01,1.004597605574271801e+00,6.687699724138983226e-03,5.000000000000000000e+00
5.793296992000000319e+04,9.887774397089218459e-01,9.965978648209122825e-01,1.531184931500697080e-02,5.000000000000000000e+00
5.793297030000000086e+04,9.951729178816760557e-01,9.838764960828613182e-01,2.489641166599507877e-02,5.000000000000000000e+00
5.793397022999999899e+04,9.951729178816760557e-01,1.020173298081629376e+00,7.538218335976893184e-03,5.000000000000000000e+00
5.793397060999999667e+04,1.015543542194974558e+00,9.974902519452825134e-01,7.373415577837879459e-03,5.000000000000000000e+00
5.793420924999983981e+04,9.693301779759772030e-01,1.009631175577278439e+00,1.854308144093257810e-02,2.000000000000000000e+00
5.793497030999999697e+04,1.057544251389169965e+00,9.956597691733565236e-01,1.413415937995667233e-02,5.000000000000000000e+00
5.793497069000000192e+04,1.009017152217025481e+00,1.012026072726513792e+00,1.722864928027611348e-02,5.000000000000000000e+00
5.793697103000000061e+04,1.011809024979445137e+00,1.003830122686937720e+00,7.462231399658584598e-03,5.000000000000000000e+00
5.793697140999999829e+04,1.003456496180978430e+00,1.000057393694236962e+00,7.434790102983057127e-03,5.000000000000000000e+00
5.793797684999999910e+04,1.001609762432156492e+00,9.961903969155374572e-01,7.448498114140256719e-03,5.000000000000000000e+00
5.793797725000000355e+04,9.960899282459959592e-01,1.001848989387112088e+00,7.489773980264497096e-03,5.000000000000000000e+00
5.793896865999999864e+04,1.005306634874189919e+00,1.008194927447557898e+00,7.387010428749285484e-03,5.000000000000000000e+00
5.793896904000000359e+04,1.003456496180978430e+00,9.988935449938369793e-01,8.234196648818420047e-03,5.000000000000000000e+00
5.793996831999999995e+04,1.016479323240537358e+00,1.025410303131635725e+00,7.621995923216134082e-03,5.000000000000000000e+00
5.793996871999999712e+04,1.018353472975909169e+00,1.030248852679567895e+00,7.657177457900493818e-03,5.000000000000000000e+00
5.794096891999999934e+04,1.015543542194974558e+00,9.859070968769749754e-01,8.181279588886980481e-03,5.000000000000000000e+00
5.794096931000000041e+04,1.027776181647152010e+00,9.914388791559115566e-01,8.226616164913602702e-03,5.000000000000000000e+00
5.794196897000000172e+04,1.017415966569329422e+00,1.002773666677657438e+00,8.395010324615906697e-03,5.000000000000000000e+00
5.794196934999999939e+04,1.035377084787888258e+00,1.016143831477743342e+00,8.503960506349493229e-03,5.000000000000000000e+00
5.794217983999988064e+04,9.882611746026016553e-01,9.937998446827561727e-01,1.859438871939909921e-02,2.000000000000000000e+00
5.794296912000000157e+04,1.033471605265346094e+00,1.018215718160432104e+00,8.464888356963736621e-03,5.000000000000000000e+00
5.794296949999999924e+04,1.023053979036442795e+00,1.020108640223019725e+00,8.480495627974002013e-03,5.000000000000000000e+00
5.794396927999999753e+04,9.933414290026263416e-01,1.007646941801749962e+00,8.302736107084169453e-03,5.000000000000000000e+00
5.794396968000000197e+04,1.021171178618940134e+00,9.890864162362786871e-01,8.151194094567633733e-03,5.000000000000000000e+00
5.794496966000000248e+04,1.017415966569329422e+00,9.921650461494575524e-01,7.475990006138015509e-03,5.000000000000000000e+00
5.794497005000000354e+04,1.037286077568261744e+00,9.855649454158993406e-01,7.427945560750810403e-03,5.000000000000000000e+00
5.794596977000000334e+04,1.021171178618940134e+00,1.010377435641557797e+00,7.400630345380841170e-03,5.000000000000000000e+00
5.794597015999999712e+04,1.036331141616274154e+00,1.004739152370634381e+00,7.359845746516329931e-03,5.000000000000000000e+00
5.794797058000000106e+04,1.009946919466247817e+00,9.727987578862959950e-01,8.279826464830870522e-03,5.000000000000000000e+00
5.794797097000000213e+04,1.001609762432156492e+00,9.850123579398427642e-01,7.448498114140256719e-03,5.000000000000000000e+00
5.794897043999999732e+04,1.020231078204326680e+00,1.003442923985371937e+00,7.305815697491742540e-03,5.000000000000000000e+00
5.794897082000000228e+04,1.045920195607371150e+00,1.010878930440596735e+00,7.359845746516329931e-03,5.000000000000000000e+00
5.794997114999999758e+04,1.020231078204326680e+00,9.893176918481695337e-01,7.312547702145426841e-03,5.000000000000000000e+00
5.794997153999999864e+04,9.970077835971449254e-01,1.005233694177749548e+00,7.427945560750810403e-03,5.000000000000000000e+00
5.795097149999999965e+04,1.016479323240537358e+00,1.011690067506176849e+00,7.593967115184506109e-03,5.000000000000000000e+00
5.795097189000000071e+04,1.018353472975909169e+00,9.887969918663217506e-01,7.427945560750810403e-03,5.000000000000000000e+00
5.795197310999999900e+04,1.007160184789704482e+00,9.783415186222526039e-01,7.132942319990353414e-03,5.000000000000000000e+00
5.795197351000000344e+04,1.022112145296903751e+00,9.865305130930923649e-01,7.192315203989062961e-03,5.000000000000000000e+00
5.795212868000008166e+04,1.056019003936656153e+00,9.784490769983846814e-01,1.798795969260218522e-02,2.000000000000000000e+00
5.795297303000000102e+04,1.015543542194974558e+00,1.003143988165154044e+00,8.395010324615906697e-03,5.000000000000000000e+00
5.795297340999999869e+04,1.004381139517435795e+00,1.007899431255970812e+00,7.496675494808258122e-03,5.000000000000000000e+00
5.795397338999999920e+04,1.035377084787888258e+00,9.832479053998791629e-01,8.211476126687556817e-03,5.000000000000000000e+00
5.795397378000000026e+04,1.010877543457235239e+00,9.841526442767883909e-01,8.219042659678208948e-03,5.000000000000000000e+00
5.795497353999999905e+04,1.020231078204326680e+00,9.834337669093361489e-01,8.136192861046366576e-03,5.000000000000000000e+00
5.795497391999999672e+04,1.019291843255566210e+00,9.825355136059071848e-01,9.031891778233483090e-03,5.000000000000000000e+00
5.795597391999999672e+04,1.022112145296903751e+00,1.008056028016371952e+00,7.510497608129736331e-03,5.000000000000000000e+00
5.795597430999999779e+04,1.023053979036442795e+00,1.007099904892890807e+00,8.441531289911265515e-03,5.000000000000000000e+00
5.795713377000018954e+04,9.429132395493643459e-01,9.935440528993493281e-01,1.835616300930890954e-02,2.000000000000000000e+00
5.795797428999999829e+04,1.026830000600596149e+00,9.841181819279595233e-01,7.319285910060818398e-03,5.000000000000000000e+00
5.795797469000000274e+04,1.023996680636514611e+00,9.693833425242630586e-01,7.212215786325676566e-03,5.000000000000000000e+00
5.795897695999999996e+04,9.915133107453586447e-01,1.008273836510747312e+00,7.482878819324158964e-03,5.000000000000000000e+00
5.795897735000000102e+04,1.007160184789704482e+00,1.009210830396046088e+00,7.489773980264497096e-03,5.000000000000000000e+00
5.795996863000000303e+04,1.004381139517435795e+00,9.821708677234212148e-01,7.179078664816796428e-03,5.000000000000000000e+00
5.795996903000000020e+04,1.012741364823050993e+00,9.876543136124698030e-01,7.218861542562558277e-03,5.000000000000000000e+00
5.796096860000000015e+04,1.035377084787888258e+00,9.826366404410310507e-01,7.366627537608193797e-03,5.000000000000000000e+00
5.796096899000000121e+04,1.004381139517435795e+00,9.910987165664547627e-01,8.356438755844660185e-03,5.000000000000000000e+00
5.796196912000000157e+04,1.011809024979445137e+00,9.964102533833032460e-01,7.346300888739300088e-03,5.000000000000000000e+00
5.796196949999999924e+04,1.029671160142842989e+00,1.001069766852798359e+00,7.380209872963706952e-03,5.000000000000000000e+00
5.796296906000000308e+04,1.018353472975909169e+00,9.999841478091733293e-01,8.249378578364406633e-03,5.000000000000000000e+00
5.796296944000000076e+04,1.050747943878232116e+00,9.888865170117084880e-01,8.158705080178270744e-03,5.000000000000000000e+00
5.796396955000000162e+04,1.036331141616274154e+00,9.930165974788841554e-01,7.441640952175657131e-03,5.000000000000000000e+00
5.796396992999999929e+04,1.005306634874189919e+00,1.002503891704356942e+00,7.510497608129736331e-03,5.000000000000000000e+00
5.796596985000000132e+04,1.016479323240537358e+00,9.933372154927555542e-01,8.256980036884449189e-03,5.000000000000000000e+00
5.796597022999999899e+04,1.032520180954764610e+00,1.001774351155465537e+00,8.325709138553445340e-03,5.000000000000000000e+00
5.796697002000000066e+04,9.869577208920765621e-01,1.005053535572221879e+00,7.475990006138015509e-03,5.000000000000000000e+00
5.796697041999999783e+04,9.979264847137431227e-01,1.007889777575256440e+00,7.496675494808258122e-03,5.000000000000000000e+00
5.796797024000000238e+04,1.009946919466247817e+00,1.001521063665663513e+00,8.279826464830870522e-03,5.000000000000000000e+00
5.796797063000000344e+04,1.048814176249191599e+00,9.811724593095436653e-01,8.113742759616385594e-03,5.000000000000000000e+00
5.796897097000000213e+04,1.018353472975909169e+00,9.800608153739183148e-01,8.203916559522985569e-03,5.000000000000000000e+00
5.796897136999999930e+04,1.021171178618940134e+00,9.847117448201190282e-01,8.241784117823194172e-03,5.000000000000000000e+00
5.796997065000000293e+04,9.833283239765049366e-01,9.825161890448379509e-01,9.048544470717305790e-03,5.000000000000000000e+00
5.796997103999999672e+04,1.003456496180978430e+00,9.834198056798320042e-01,9.056882327297370236e-03,5.000000000000000000e+00
5.796999532999983057e+04,9.964872212251407735e-01,1.007789233067046819e+00,1.862867241597911463e-02,2.000000000000000000e+00
5.797097099999999773e+04,1.018353472975909169e+00,9.702927578708817613e-01,8.069028224732566548e-03,5.000000000000000000e+00
5.797097138000000268e+04,1.008088240920844703e+00,9.840598591239121395e-01,8.181279588886980481e-03,5.000000000000000000e+00
5.797197129999999743e+04,9.979264847137431227e-01,1.007541135239559349e+00,8.449309809145953698e-03,5.000000000000000000e+00
5.797197168000000238e+04,1.017415966569329422e+00,1.004684197860057804e+00,8.425995727797558690e-03,5.000000000000000000e+00
5.797297159000000102e+04,1.005306634874189919e+00,9.946098224445024671e-01,8.181279588886980481e-03,5.000000000000000000e+00
5.797297196999999869e+04,1.003456496180978430e+00,9.872410377253778568e-01,8.121219235382877086e-03,5.000000000000000000e+00
5.797396979000000283e+04,1.023053979036442795e+00,1.000580696274358194e+00,7.434790102983057127e-03,5.000000000000000000e+00
5.797397017000000051e+04,1.015543542194974558e+00,1.002479685496182160e+00,7.448498114140256719e-03,5.000000000000000000e+00
5.797497030999999697e+04,1.013674563778962145e+00,9.875025169677827952e-01,7.353070198809268272e-03,5.000000000000000000e+00
5.797497071000000142e+04,1.011809024979445137e+00,1.000654015771572425e+00,7.448498114140256719e-03,5.000000000000000000e+00
5.797597039000000223e+04,1.006232983036338124e+00,9.668906584264214121e-01,7.061040657067619263e-03,5.000000000000000000e+00
5.797797075000000041e+04,1.012741364823050993e+00,9.953523610643970621e-01,7.387010428749285484e-03,5.000000000000000000e+00
5.797797112999999808e+04,1.023996680636514611e+00,9.962832040221423213e-01,7.393817250963597570e-03,5.000000000000000000e+00
5.797897918000000209e+04,1.037286077568261744e+00,9.744622232906816617e-01,7.146093794551396962e-03,5.000000000000000000e+00
5.797897955999999976e+04,9.988460323751282566e-01,9.690429453090227963e-01,7.995050929306411411e-03,5.000000000000000000e+00
5.797908177000004798e+04,9.900832966827192161e-01,9.872166984853978366e-01,1.775750336862673417e-02,2.000000000000000000e+00
5.797997106000000349e+04,1.025884690617786088e+00,9.946582641293743032e-01,7.380209872963706952e-03,5.000000000000000000e+00
5.797997144999999728e+04,1.035377084787888258e+00,9.974667406380014478e-01,7.400630345380841170e-03,5.000000000000000000e+00
5.798097146000000066e+04,9.979264847137431227e-01,9.857966208708539568e-01,8.219042659678208948e-03,5.000000000000000000e+00
5.798097183999999834e+04,1.006232983036338124e+00,9.820871378322402201e-01,8.188818297026646820e-03,5.000000000000000000e+00
5.798197185999999783e+04,9.842344200412321831e-01,9.957420731836486016e-01,8.272203973660425397e-03,5.000000000000000000e+00
5.798197226000000228e+04,9.979264847137431227e-01,9.790820574464641490e-01,8.136192861046366576e-03,5.000000000000000000e+00
5.798204911000002176e+04,9.385809467399138795e-01,1.015152902614455011e+00,1.835616300930890954e-02,2.000000000000000000e+00
5.798298133000000234e+04,1.010877543457235239e+00,9.952400467462153566e-01,7.332780958546139712e-03,5.000000000000000000e+00
5.798298171000000002e+04,1.016479323240537358e+00,9.859565040479953968e-01,7.265553618628928581e-03,5.000000000000000000e+00
5.798397222999999940e+04,1.014608622638814683e+00,9.793725156109895913e-01,8.173747820957543569e-03,5.000000000000000000e+00
5.798397262999999657e+04,9.906005136609471462e-01,9.674448937778702406e-01,7.179078664816796428e-03,5.000000000000000000e+00
5.798497252999999910e+04,1.013674563778962145e+00,1.000027266795789016e+00,7.427945560750810403e-03,5.000000000000000000e+00
5.798497293000000354e+04,9.761095208410085489e-01,9.972104021568467536e-01,7.407449717780627448e-03,5.000000000000000000e+00
5.798597224999999889e+04,1.003456496180978430e+00,1.020609455941867472e+00,8.395010324615906697e-03,5.000000000000000000e+00
5.798597262999999657e+04,1.023996680636514611e+00,1.032999746811986252e+00,8.496131675135618067e-03,5.000000000000000000e+00
5.798605739999981597e+04,9.429132395493643459e-01,1.012580687911106780e+00,1.873190323874788718e-02,2.000000000000000000e+00
5.798697241000000213e+04,1.033471605265346094e+00,9.953390706170409663e-01,8.318044407334046833e-03,5.000000000000000000e+00
5.798697278999999980e+04,1.003456496180978430e+00,9.878517790095661111e-01,8.256980036884449189e-03,5.000000000000000000e+00
5.798797288999999728e+04,1.009946919466247817e+00,9.863737248109578637e-01,9.191337748511585123e-03,5.000000000000000000e+00
5.798797327999999834e+04,1.014608622638814683e+00,9.919988852429117987e-01,9.242271563704497830e-03,5.000000000000000000e+00
5.798897280999999930e+04,1.028723234560102728e+00,1.032576896622532825e+00,8.464888356963736621e-03,5.000000000000000000e+00
5.798897320999999647e+04,1.023053979036442795e+00,1.008949169204600649e+00,9.191337748511585123e-03,5.000000000000000000e+00
5.798997336000000359e+04,1.029671160142842989e+00,9.825919335089301487e-01,8.211476126687556817e-03,5.000000000000000000e+00
5.798997374000000127e+04,1.029671160142842989e+00,9.994207854990144746e-01,8.348745734631813145e-03,5.000000000000000000e+00
5.799097329000000173e+04,1.048814176249191599e+00,1.017395755732093177e+00,8.535348037125670487e-03,5.000000000000000000e+00
5.799097366999999940e+04,9.887774397089218459e-01,1.005891885610768144e+00,8.441531289911265515e-03,5.000000000000000000e+00
5.799197372000000178e+04,9.951729178816760557e-01,1.003604604806049183e+00,9.157537908692437584e-03,5.000000000000000000e+00
5.799197411000000284e+04,1.035377084787888258e+00,9.879098969929215324e-01,8.113742759616385594e-03,5.000000000000000000e+00
5.799297374000000127e+04,1.018353472975909169e+00,1.017856515220302294e+00,8.464888356963736621e-03,5.000000000000000000e+00
5.799297411999999895e+04,1.052685276921745183e+00,9.989000675702209842e-01,8.310386732342946170e-03,5.000000000000000000e+00
5.799397075000000041e+04,1.014608622638814683e+00,1.020338375365923866e+00,9.518723796788551572e-03,5.000000000000000000e+00
5.799397112999999808e+04,9.970077835971449254e-01,9.870097490331851686e-01,9.216769472297348456e-03,5.000000000000000000e+00
5.799497123999999894e+04,1.010877543457235239e+00,1.012472334795040396e+00,9.284931950938513437e-03,5.000000000000000000e+00
